lipid_supply,imposed_cv,imposed_T,seed,tick,n_intervals,min_interval,max_interval,mean_interval,last_interval,cell_S,rv
0.025,,,37,16800,10,1260.0,1458.0,1343.1,1369.0,0.87095,0.3517
0.025,,,37,16800,10,1291.0,1467.0,1365.7,1358.0,0.68424,0.5703
0.025,,,37,16800,9,1299.0,1500.0,1391.67,1454.0,0.98332,0.2102
0.025,,,37,16800,10,1307.0,1490.0,1398.4,1448.0,0.22968,0.8495
0.025,,,37,16800,10,1248.0,1506.0,1347.1,1346.0,0.72198,0.4993
0.025,,,37,16800,10,1289.0,1521.0,1381.1,1515.0,0.23027,0.7272
0.025,,,37,16800,10,1253.0,1524.0,1378.8,1430.0,0.22968,0.7687
0.025,,,37,16800,10,1196.0,1431.0,1324.2,1431.0,0.68451,0.4946
0.025,,,37,16800,10,1226.0,1476.0,1336.8,1341.0,0.68407,0.5137
0.025,,,37,16800,10,1243.0,1408.0,1342.8,1402.0,0.75559,0.4812
0.025,,,37,16800,10,1212.0,1497.0,1370.5,1497.0,0.23027,0.7945
0.025,,,37,16800,9,1271.0,1454.0,1365.22,1439.0,0.98864,0.1918
0.025,,,37,16800,9,1285.0,1542.0,1367.78,1413.0,0.97846,0.2249
0.025,,,37,16800,10,1261.0,1504.0,1361.9,1408.0,0.26059,0.8726
0.025,,,37,16800,5,1266.0,1451.0,1360.6,1403.0,0.26059,0.8892
0.025,,,37,16800,1,1438.0,1438.0,1438.0,1438.0,0.9684,0.2278
0.025,,,37,16800,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.5735
0.025,,,37,16800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.7855
0.025,,,37,16800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8426
0.025,,,37,16800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8651
0.025,,,37,16800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.7266
0.025,,,37,16800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.7107
0.025,,,37,16800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8239
0.025,,,37,16800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.7621
0.025,,,37,17000,12,745.0,1407.0,1269.0,1322.0,0.81054,0.4355
0.025,,,37,17000,12,680.0,1472.0,1264.33,1395.0,0.85343,0.3916
0.025,,,37,17000,12,709.0,1430.0,1267.42,1430.0,0.785,0.4815
0.025,,,37,17000,12,739.0,1508.0,1278.17,1447.0,0.64162,0.5373
0.025,,,37,17000,12,734.0,1437.0,1289.08,1431.0,0.53705,0.6016
0.025,,,37,17000,12,663.0,1473.0,1260.58,1375.0,0.83344,0.3843
0.025,,,37,17000,12,728.0,1419.0,1267.25,1392.0,0.75559,0.4725
0.025,,,37,17000,12,707.0,1493.0,1269.75,1370.0,0.75547,0.473
0.025,,,37,17000,11,1033.0,1446.0,1317.64,1346.0,0.85336,0.4045
0.025,,,37,17000,11,1123.0,1502.0,1326.55,1375.0,0.75547,0.5052
0.025,,,37,17000,11,989.0,1433.0,1307.82,1352.0,0.90007,0.3488
0.025,,,37,17000,11,1147.0,1472.0,1364.0,1320.0,0.2596,0.8064
0.025,,,37,17000,11,1022.0,1418.0,1313.64,1418.0,0.87102,0.364
0.025,,,37,17000,11,1137.0,1519.0,1348.73,1382.0,0.32038,0.7277
0.025,,,37,17000,11,1116.0,1477.0,1317.55,1379.0,0.75559,0.4667
0.025,,,37,17000,11,882.0,1508.0,1318.18,1508.0,0.83362,0.4281
0.025,,,37,17000,10,1186.0,1470.0,1347.8,1316.0,0.92257,0.3301
0.025,,,37,17000,10,1260.0,1458.0,1343.1,1369.0,0.9319,0.2912
0.025,,,37,17000,10,1291.0,1467.0,1365.7,1358.0,0.83336,0.4491
0.025,,,37,17000,10,1299.0,1500.0,1395.5,1430.0,0.22968,0.7123
0.025,,,37,17000,10,1307.0,1490.0,1398.4,1448.0,0.53705,0.6461
0.025,,,37,17000,10,1248.0,1506.0,1347.1,1346.0,0.85328,0.4023
0.025,,,37,17000,10,1289.0,1521.0,1381.1,1515.0,0.53736,0.5655
0.025,,,37,17000,10,1253.0,1524.0,1378.8,1430.0,0.53705,0.5839
0.025,,,37,17000,10,1196.0,1431.0,1324.2,1431.0,0.83351,0.3947
0.025,,,37,17000,10,1226.0,1476.0,1336.8,1341.0,0.83327,0.4084
0.025,,,37,17000,10,1243.0,1408.0,1342.8,1402.0,0.87101,0.3867
0.025,,,37,17000,10,1212.0,1497.0,1370.5,1497.0,0.53737,0.6067
0.025,,,37,17000,10,1271.0,1460.0,1374.7,1460.0,0.40218,0.6727
0.025,,,37,17000,9,1285.0,1542.0,1367.78,1413.0,0.98863,0.1935
0.025,,,37,17000,10,1261.0,1504.0,1361.9,1408.0,0.4737,0.649
0.025,,,37,17000,5,1266.0,1451.0,1360.6,1403.0,0.47371,0.6687
0.025,,,37,17000,1,1438.0,1438.0,1438.0,1438.0,0.98332,0.1957
0.025,,,37,17000,0,-1.0,-1.0,-1.0,-1.0,0.33618,0.6194
0.025,,,37,17000,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.5822
0.025,,,37,17000,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.6158
0.025,,,37,17000,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.5208
0.025,,,37,17000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8293
0.025,,,37,17000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.7427
0.025,,,37,17200,12,745.0,1407.0,1269.0,1322.0,0.90001,0.3508
0.025,,,37,17200,12,680.0,1472.0,1264.33,1395.0,0.92265,0.318
0.025,,,37,17200,12,709.0,1430.0,1267.42,1430.0,0.88654,0.3843
0.025,,,37,17200,12,739.0,1508.0,1278.17,1447.0,0.81087,0.419
0.025,,,37,17200,12,734.0,1437.0,1289.08,1431.0,0.75569,0.4658
0.025,,,37,17200,12,663.0,1473.0,1260.58,1375.0,0.9121,0.3124
0.025,,,37,17200,12,728.0,1419.0,1267.25,1392.0,0.87102,0.3818
0.025,,,37,17200,12,707.0,1493.0,1269.75,1370.0,0.87095,0.3743
0.025,,,37,17200,11,1033.0,1446.0,1317.64,1346.0,0.92261,0.3246
0.025,,,37,17200,11,1123.0,1502.0,1326.55,1375.0,0.87096,0.3992
0.025,,,37,17200,11,989.0,1433.0,1307.82,1352.0,0.94726,0.2857
0.025,,,37,17200,11,1147.0,1472.0,1364.0,1320.0,0.47318,0.6002
0.025,,,37,17200,11,1022.0,1418.0,1313.64,1418.0,0.93193,0.299
0.025,,,37,17200,11,1137.0,1519.0,1348.73,1382.0,0.64134,0.5538
0.025,,,37,17200,11,1116.0,1477.0,1317.55,1379.0,0.87102,0.3755
0.025,,,37,17200,11,882.0,1508.0,1318.18,1508.0,0.9122,0.3468
0.025,,,37,17200,10,1186.0,1470.0,1347.8,1316.0,0.95914,0.2713
0.025,,,37,17200,10,1260.0,1458.0,1343.1,1369.0,0.96406,0.2448
0.025,,,37,17200,10,1291.0,1467.0,1365.7,1358.0,0.91206,0.3578
0.025,,,37,17200,10,1299.0,1500.0,1395.5,1430.0,0.53705,0.5439
0.025,,,37,17200,10,1307.0,1490.0,1398.4,1448.0,0.75569,0.4988
0.025,,,37,17200,10,1248.0,1506.0,1347.1,1346.0,0.92257,0.3245
0.025,,,37,17200,10,1289.0,1521.0,1381.1,1515.0,0.75585,0.4477
0.025,,,37,17200,10,1253.0,1524.0,1378.8,1430.0,0.75569,0.4523
0.025,,,37,17200,10,1196.0,1431.0,1324.2,1431.0,0.91214,0.32
0.025,,,37,17200,10,1226.0,1476.0,1336.8,1341.0,0.91201,0.3276
0.025,,,37,17200,10,1243.0,1408.0,1342.8,1402.0,0.93193,0.3137
0.025,,,37,17200,10,1212.0,1497.0,1370.5,1497.0,0.75585,0.4727
0.025,,,37,17200,10,1271.0,1460.0,1374.7,1460.0,0.68451,0.5162
0.025,,,37,17200,10,1285.0,1542.0,1379.5,1485.0,0.32091,0.6622
0.025,,,37,17200,10,1261.0,1504.0,1361.9,1408.0,0.72226,0.4941
0.025,,,37,17200,5,1266.0,1451.0,1360.6,1403.0,0.72226,0.5155
0.025,,,37,17200,2,1397.0,1438.0,1417.5,1397.0,0.2618,0.7465
0.025,,,37,17200,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.5562
0.025,,,37,17200,0,-1.0,-1.0,-1.0,-1.0,0.06,0.6027
0.025,,,37,17200,0,-1.0,-1.0,-1.0,-1.0,0.06,0.7461
0.025,,,37,17400,12,745.0,1407.0,1269.0,1322.0,0.94723,0.2847
0.025,,,37,17400,12,680.0,1472.0,1264.33,1395.0,0.95918,0.2591
0.025,,,37,17400,12,709.0,1430.0,1267.42,1430.0,0.94012,0.3061
0.025,,,37,17400,12,739.0,1508.0,1278.17,1447.0,0.90019,0.3306
0.025,,,37,17400,12,734.0,1437.0,1289.08,1431.0,0.87107,0.3642
0.025,,,37,17400,12,663.0,1473.0,1260.58,1375.0,0.95361,0.2537
0.025,,,37,17400,12,728.0,1419.0,1267.25,1392.0,0.93193,0.3098
0.025,,,37,17400,12,707.0,1493.0,1269.75,1370.0,0.9319,0.3004
0.025,,,37,17400,11,1033.0,1446.0,1317.64,1346.0,0.95916,0.2643
0.025,,,37,17400,11,1123.0,1502.0,1326.55,1375.0,0.9319,0.3156
0.025,,,37,17400,11,989.0,1433.0,1307.82,1352.0,0.97217,0.2362
0.025,,,37,17400,11,1147.0,1472.0,1364.0,1320.0,0.72198,0.4604
0.025,,,37,17400,11,1022.0,1418.0,1313.64,1418.0,0.96408,0.2454
0.025,,,37,17400,11,1137.0,1519.0,1348.73,1382.0,0.81073,0.4259
0.025,,,37,17400,11,1116.0,1477.0,1317.55,1379.0,0.93193,0.3016
0.025,,,37,17400,11,882.0,1508.0,1318.18,1508.0,0.95366,0.2804
0.025,,,37,17400,10,1186.0,1470.0,1347.8,1316.0,0.97844,0.2254
0.025,,,37,17400,10,1260.0,1458.0,1343.1,1369.0,0.98103,0.2066
0.025,,,37,17400,10,1291.0,1467.0,1365.7,1358.0,0.95359,0.2899
0.025,,,37,17400,10,1299.0,1500.0,1395.5,1430.0,0.75569,0.4195
0.025,,,37,17400,10,1307.0,1490.0,1398.4,1448.0,0.87107,0.392
0.025,,,37,17400,10,1248.0,1506.0,1347.1,1346.0,0.95914,0.2633
0.025,,,37,17400,10,1289.0,1521.0,1381.1,1515.0,0.87116,0.353
0.025,,,37,17400,10,1253.0,1524.0,1378.8,1430.0,0.87107,0.3631
0.025,,,37,17400,10,1196.0,1431.0,1324.2,1431.0,0.95363,0.2615
0.025,,,37,17400,10,1226.0,1476.0,1336.8,1341.0,0.95357,0.2679
0.025,,,37,17400,10,1243.0,1408.0,1342.8,1402.0,0.96408,0.2551
0.025,,,37,17400,10,1212.0,1497.0,1370.5,1497.0,0.87116,0.3718
0.025,,,37,17400,10,1271.0,1460.0,1374.7,1460.0,0.83351,0.4007
0.025,,,37,17400,10,1285.0,1542.0,1379.5,1485.0,0.64162,0.5001
0.025,,,37,17400,10,1261.0,1504.0,1361.9,1408.0,0.85343,0.3853
0.025,,,37,17400,5,1266.0,1451.0,1360.6,1403.0,0.85343,0.4011
0.025,,,37,17400,2,1397.0,1438.0,1417.5,1397.0,0.59244,0.5399
0.025,,,37,17600,12,745.0,1407.0,1269.0,1322.0,0.97215,0.2329
0.025,,,37,17600,12,680.0,1472.0,1264.33,1395.0,0.97846,0.2148
0.025,,,37,17600,12,709.0,1430.0,1267.42,1430.0,0.9684,0.2499
0.025,,,37,17600,12,739.0,1508.0,1278.17,1447.0,0.94733,0.2645
0.025,,,37,17600,12,734.0,1437.0,1289.08,1431.0,0.93196,0.295
0.025,,,37,17600,12,663.0,1473.0,1260.58,1375.0,0.97552,0.2109
0.025,,,37,17600,12,728.0,1419.0,1267.25,1392.0,0.96408,0.2524
0.025,,,37,17600,12,707.0,1493.0,1269.75,1370.0,0.96406,0.2455
0.025,,,37,17600,11,1033.0,1446.0,1317.64,1346.0,0.97845,0.2171
0.025,,,37,17600,11,1123.0,1502.0,1326.55,1375.0,0.96406,0.2561
0.025,,,37,17600,11,989.0,1433.0,1307.82,1352.0,0.98531,0.1982
0.025,,,37,17600,11,1147.0,1472.0,1364.0,1320.0,0.85328,0.3591
0.025,,,37,17600,11,1022.0,1418.0,1313.64,1418.0,0.98104,0.2044
0.025,,,37,17600,11,1137.0,1519.0,1348.73,1382.0,0.90011,0.337
0.025,,,37,17600,11,1116.0,1477.0,1317.55,1379.0,0.96408,0.2462
0.025,,,37,17600,11,882.0,1508.0,1318.18,1508.0,0.97555,0.2312
0.025,,,37,17600,11,1186.0,1470.0,1356.27,1441.0,0.29659,0.8083
0.025,,,37,17600,11,1260.0,1458.0,1340.55,1315.0,0.31971,0.6195
0.025,,,37,17600,10,1291.0,1467.0,1365.7,1358.0,0.97551,0.2389
0.025,,,37,17600,10,1299.0,1500.0,1395.5,1430.0,0.87107,0.332
0.025,,,37,17600,10,1307.0,1490.0,1398.4,1448.0,0.93196,0.3098
0.025,,,37,17600,10,1248.0,1506.0,1347.1,1346.0,0.97844,0.2179
0.025,,,37,17600,10,1289.0,1521.0,1381.1,1515.0,0.932,0.2864
0.025,,,37,17600,10,1253.0,1524.0,1378.8,1430.0,0.93196,0.29
0.025,,,37,17600,10,1196.0,1431.0,1324.2,1431.0,0.97553,0.2175
0.025,,,37,17600,10,1226.0,1476.0,1336.8,1341.0,0.9755,0.2194
0.025,,,37,17600,10,1243.0,1408.0,1342.8,1402.0,0.98104,0.2133
0.025,,,37,17600,10,1212.0,1497.0,1370.5,1497.0,0.932,0.2994
0.025,,,37,17600,10,1271.0,1460.0,1374.7,1460.0,0.91214,0.3172
0.025,,,37,17600,10,1285.0,1542.0,1379.5,1485.0,0.81087,0.3879
0.025,,,37,17600,10,1261.0,1504.0,1361.9,1408.0,0.92265,0.3062
0.025,,,37,17600,5,1266.0,1451.0,1360.6,1403.0,0.92265,0.322
0.025,,,37,17600,2,1397.0,1438.0,1417.5,1397.0,0.78492,0.4112
0.025,,,37,17600,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.7011
0.025,,,37,17600,0,-1.0,-1.0,-1.0,-1.0,0.0,0.7029
0.025,,,37,17800,12,745.0,1407.0,1269.0,1322.0,0.9853,0.195
0.025,,,37,17800,12,958.0,1472.0,1324.08,1397.0,0.26059,0.9181
0.025,,,37,17800,12,709.0,1430.0,1267.42,1430.0,0.98332,0.2083
0.025,,,37,17800,12,739.0,1508.0,1278.17,1447.0,0.9722,0.221
0.025,,,37,17800,12,734.0,1437.0,1289.08,1431.0,0.96409,0.2413
0.025,,,37,17800,12,1069.0,1473.0,1315.0,1316.0,0.22844,0.8168
0.025,,,37,17800,12,728.0,1419.0,1267.25,1392.0,0.98104,0.2113
0.025,,,37,17800,12,707.0,1493.0,1269.75,1370.0,0.98103,0.2072
0.025,,,37,17800,12,1033.0,1446.0,1322.25,1373.0,0.22891,0.7425
0.025,,,37,17800,11,1123.0,1502.0,1326.55,1375.0,0.98103,0.2153
0.025,,,37,17800,12,989.0,1433.0,1316.42,1411.0,0.32038,0.7075
0.025,,,37,17800,11,1147.0,1472.0,1364.0,1320.0,0.92257,0.2914
0.025,,,37,17800,12,1022.0,1418.0,1317.33,1358.0,0.26144,0.8329
0.025,,,37,17800,11,1137.0,1519.0,1348.73,1382.0,0.94729,0.2755
0.025,,,37,17800,11,1116.0,1477.0,1317.55,1379.0,0.98104,0.2071
0.025,,,37,17800,11,882.0,1508.0,1318.18,1508.0,0.9871,0.1944
0.025,,,37,17800,11,1186.0,1470.0,1356.27,1441.0,0.40218,0.5848
0.025,,,37,17800,11,1260.0,1458.0,1340.55,1315.0,0.64099,0.4703
0.025,,,37,17800,10,1291.0,1467.0,1365.7,1358.0,0.98708,0.2008
0.025,,,37,17800,10,1299.0,1500.0,1395.5,1430.0,0.93196,0.2717
0.025,,,37,17800,10,1307.0,1490.0,1398.4,1448.0,0.96409,0.2555
0.025,,,37,17800,11,1248.0,1506.0,1353.36,1416.0,0.29659,0.8847
0.025,,,37,17800,10,1289.0,1521.0,1381.1,1515.0,0.96412,0.239
0.025,,,37,17800,10,1253.0,1524.0,1378.8,1430.0,0.96409,0.2415
0.025,,,37,17800,11,1196.0,1431.0,1328.64,1373.0,0.26013,0.8975
0.025,,,37,17800,11,1226.0,1476.0,1340.0,1372.0,0.29612,0.8229
0.025,,,37,17800,11,1243.0,1408.0,1346.18,1380.0,0.22932,0.8201
0.025,,,37,17800,10,1212.0,1497.0,1370.5,1497.0,0.96412,0.2471
0.025,,,37,17800,10,1271.0,1460.0,1374.7,1460.0,0.95363,0.2613
0.025,,,37,17800,10,1285.0,1542.0,1379.5,1485.0,0.90019,0.314
0.025,,,37,17800,10,1261.0,1504.0,1361.9,1408.0,0.95918,0.254
0.025,,,37,17800,5,1266.0,1451.0,1360.6,1403.0,0.95918,0.2637
0.025,,,37,17800,2,1397.0,1438.0,1417.5,1397.0,0.88649,0.3275
0.025,,,37,17800,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.5243
0.025,,,37,17800,0,-1.0,-1.0,-1.0,-1.0,0.06,0.5324
0.025,,,37,17800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6945
0.025,,,37,17800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.647
0.025,,,37,17800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8214
0.025,,,37,17800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6288
0.025,,,37,17800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6023
0.025,,,37,17800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6227
0.025,,,37,17800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8154
0.025,,,37,17800,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8172
0.025,,,37,18000,12,1080.0,1407.0,1320.08,1358.0,0.40166,0.6234
0.025,,,37,18000,12,958.0,1472.0,1324.08,1397.0,0.47371,0.6937
0.025,,,37,18000,12,709.0,1430.0,1267.42,1430.0,0.9912,0.1819
0.025,,,37,18000,12,1220.0,1508.0,1326.08,1314.0,0.22792,0.8238
0.025,,,37,18000,12,734.0,1437.0,1289.08,1431.0,0.98105,0.2074
0.025,,,37,18000,12,1069.0,1473.0,1315.0,1316.0,0.5364,0.6257
0.025,,,37,18000,12,1154.0,1474.0,1329.42,1474.0,0.297,0.8347
0.025,,,37,18000,12,1107.0,1493.0,1326.42,1387.0,0.22932,0.8736
0.025,,,37,18000,12,1033.0,1446.0,1322.25,1373.0,0.53664,0.5686
0.025,,,37,18000,11,1123.0,1502.0,1326.55,1375.0,0.98999,0.188
0.025,,,37,18000,12,989.0,1433.0,1316.42,1411.0,0.64134,0.5522
0.025,,,37,18000,11,1147.0,1472.0,1364.0,1320.0,0.95914,0.2491
0.025,,,37,18000,12,1022.0,1418.0,1317.33,1358.0,0.59225,0.6352
0.025,,,37,18000,11,1137.0,1519.0,1348.73,1382.0,0.97218,0.2346
0.025,,,37,18000,12,1116.0,1477.0,1322.08,1372.0,0.26144,0.8597
0.025,,,37,18000,12,882.0,1508.0,1329.42,1453.0,0.32067,0.7484
0.025,,,37,18000,11,1186.0,1470.0,1356.27,1441.0,0.68451,0.4725
0.025,,,37,18000,11,1260.0,1458.0,1340.55,1315.0,0.81054,0.3833
0.025,,,37,18000,11,1291.0,1467.0,1372.45,1440.0,0.32066,0.6796
0.025,,,37,18000,10,1299.0,1500.0,1395.5,1430.0,0.96409,0.2313
0.025,,,37,18000,10,1307.0,1490.0,1398.4,1448.0,0.98105,0.2191
0.025,,,37,18000,11,1248.0,1506.0,1353.36,1416.0,0.40218,0.6701
0.025,,,37,18000,10,1289.0,1521.0,1381.1,1515.0,0.98106,0.2071
0.025,,,37,18000,10,1253.0,1524.0,1378.8,1430.0,0.98105,0.2062
0.025,,,37,18000,11,1196.0,1431.0,1328.64,1373.0,0.47346,0.6559
0.025,,,37,18000,11,1226.0,1476.0,1340.0,1372.0,0.40194,0.6369
0.025,,,37,18000,11,1243.0,1408.0,1346.18,1380.0,0.53686,0.624
0.025,,,37,18000,10,1212.0,1497.0,1370.5,1497.0,0.98106,0.2127
0.025,,,37,18000,10,1271.0,1460.0,1374.7,1460.0,0.97553,0.2225
0.025,,,37,18000,10,1285.0,1542.0,1379.5,1485.0,0.94733,0.2637
0.025,,,37,18000,10,1261.0,1504.0,1361.9,1408.0,0.97846,0.2164
0.025,,,37,18000,5,1266.0,1451.0,1360.6,1403.0,0.97846,0.2249
0.025,,,37,18000,2,1397.0,1438.0,1417.5,1397.0,0.9401,0.2744
0.025,,,37,18000,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.4993
0.025,,,37,18000,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.6282
0.025,,,37,18000,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.6304
0.025,,,37,18000,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.6269
0.025,,,37,18000,0,-1.0,-1.0,-1.0,-1.0,0.06,0.6414
0.025,,,37,18000,0,-1.0,-1.0,-1.0,-1.0,0.06,0.6918
0.025,,,37,18000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8525
0.025,,,37,18000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6339
0.025,,,37,18000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6926
0.025,,,37,18000,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6616
0.025,,,37,18200,12,1080.0,1407.0,1320.08,1358.0,0.68424,0.4876
0.025,,,37,18200,12,958.0,1472.0,1324.08,1397.0,0.72226,0.5345
0.025,,,37,18200,12,1135.0,1517.0,1334.75,1517.0,0.40259,0.6737
0.025,,,37,18200,12,1220.0,1508.0,1326.08,1314.0,0.53612,0.6303
0.025,,,37,18200,12,1201.0,1437.0,1342.33,1373.0,0.26144,0.7918
0.025,,,37,18200,12,1069.0,1473.0,1315.0,1316.0,0.75534,0.4987
0.025,,,37,18200,12,1154.0,1474.0,1329.42,1474.0,0.4024,0.6347
0.025,,,37,18200,12,1107.0,1493.0,1326.42,1387.0,0.53686,0.6604
0.025,,,37,18200,12,1033.0,1446.0,1322.25,1373.0,0.75547,0.4541
0.025,,,37,18200,12,1123.0,1502.0,1338.58,1471.0,0.4024,0.6199
0.025,,,37,18200,12,989.0,1433.0,1316.42,1411.0,0.81073,0.4428
0.025,,,37,18200,11,1147.0,1472.0,1364.0,1320.0,0.97844,0.2121
0.025,,,37,18200,12,1022.0,1418.0,1317.33,1358.0,0.78482,0.4989
0.025,,,37,18200,11,1137.0,1519.0,1348.73,1382.0,0.98532,0.2024
0.025,,,37,18200,12,1116.0,1477.0,1322.08,1372.0,0.59225,0.6473
0.025,,,37,18200,12,882.0,1508.0,1329.42,1453.0,0.64149,0.5751
0.025,,,37,18200,11,1186.0,1470.0,1356.27,1441.0,0.83351,0.3825
0.025,,,37,18200,11,1260.0,1458.0,1340.55,1315.0,0.90001,0.3156
0.025,,,37,18200,11,1291.0,1467.0,1372.45,1440.0,0.64149,0.5354
0.025,,,37,18200,10,1299.0,1500.0,1395.5,1430.0,0.98105,0.1988
0.025,,,37,18200,10,1307.0,1490.0,1398.4,1448.0,0.99,0.1891
0.025,,,37,18200,11,1248.0,1506.0,1353.36,1416.0,0.68451,0.5265
0.025,,,37,18200,11,1289.0,1521.0,1381.36,1384.0,0.26144,0.7001
0.025,,,37,18200,11,1253.0,1524.0,1377.91,1369.0,0.26144,0.7143
0.025,,,37,18200,11,1196.0,1431.0,1328.64,1373.0,0.72213,0.5178
0.025,,,37,18200,11,1226.0,1476.0,1340.0,1372.0,0.68438,0.4986
0.025,,,37,18200,11,1243.0,1408.0,1346.18,1380.0,0.75559,0.4947
0.025,,,37,18200,10,1212.0,1497.0,1370.5,1497.0,0.99001,0.1837
0.025,,,37,18200,10,1271.0,1460.0,1374.7,1460.0,0.98709,0.1937
0.025,,,37,18200,10,1285.0,1542.0,1379.5,1485.0,0.9722,0.2238
0.025,,,37,18200,11,1261.0,1504.0,1370.0,1451.0,0.29659,0.9315
0.025,,,37,18200,5,1266.0,1451.0,1360.6,1403.0,0.98863,0.1962
0.025,,,37,18200,2,1397.0,1438.0,1417.5,1397.0,0.96839,0.2331
0.025,,,37,18200,0,-1.0,-1.0,-1.0,-1.0,0.24566,0.5126
0.025,,,37,18200,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.5879
0.025,,,37,18200,0,-1.0,-1.0,-1.0,-1.0,0.1428,0.7219
0.025,,,37,18200,0,-1.0,-1.0,-1.0,-1.0,0.06,0.7373
0.025,,,37,18200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8254
0.025,,,37,18200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6159
0.025,,,37,18200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6962
0.025,,,37,18400,12,1080.0,1407.0,1320.08,1358.0,0.83336,0.3914
0.025,,,37,18400,12,958.0,1472.0,1324.08,1397.0,0.85343,0.4245
0.025,,,37,18400,12,1135.0,1517.0,1334.75,1517.0,0.68473,0.5222
0.025,,,37,18400,12,1220.0,1508.0,1326.08,1314.0,0.7552,0.4925
0.025,,,37,18400,12,1201.0,1437.0,1342.33,1373.0,0.59225,0.5979
0.025,,,37,18400,12,1069.0,1473.0,1315.0,1316.0,0.87089,0.4001
0.025,,,37,18400,12,1154.0,1474.0,1329.42,1474.0,0.68463,0.493
0.025,,,37,18400,12,1107.0,1493.0,1326.42,1387.0,0.75559,0.5094
0.025,,,37,18400,12,1033.0,1446.0,1322.25,1373.0,0.87095,0.3658
0.025,,,37,18400,12,1123.0,1502.0,1338.58,1471.0,0.68463,0.4881
0.025,,,37,18400,12,989.0,1433.0,1316.42,1411.0,0.90011,0.3609
0.025,,,37,18400,12,1147.0,1472.0,1367.67,1408.0,0.26059,0.9447
0.025,,,37,18400,12,1022.0,1418.0,1317.33,1358.0,0.88644,0.4013
0.025,,,37,18400,12,1137.0,1519.0,1353.92,1411.0,0.32038,0.7428
0.025,,,37,18400,12,1116.0,1477.0,1322.08,1372.0,0.78482,0.51
0.025,,,37,18400,12,882.0,1508.0,1329.42,1453.0,0.8108,0.4653
0.025,,,37,18400,11,1186.0,1470.0,1356.27,1441.0,0.91214,0.3159
0.025,,,37,18400,11,1260.0,1458.0,1340.55,1315.0,0.94723,0.2648
0.025,,,37,18400,11,1291.0,1467.0,1372.45,1440.0,0.8108,0.4329
0.025,,,37,18400,11,1299.0,1500.0,1396.09,1402.0,0.22932,0.8289
0.025,,,37,18400,11,1307.0,1508.0,1408.36,1508.0,0.32113,0.7558
0.025,,,37,18400,11,1248.0,1506.0,1353.36,1416.0,0.83351,0.4165
0.025,,,37,18400,11,1289.0,1521.0,1381.36,1384.0,0.59225,0.5395
0.025,,,37,18400,11,1253.0,1524.0,1377.91,1369.0,0.59225,0.5489
0.025,,,37,18400,11,1196.0,1431.0,1328.64,1373.0,0.85336,0.4118
0.025,,,37,18400,11,1226.0,1476.0,1340.0,1372.0,0.83344,0.4041
0.025,,,37,18400,11,1243.0,1408.0,1346.18,1380.0,0.87102,0.3994
0.025,,,37,18400,11,1212.0,1531.0,1385.09,1531.0,0.32113,0.7535
0.025,,,37,18400,11,1271.0,1460.0,1378.82,1420.0,0.32066,0.7153
0.025,,,37,18400,10,1285.0,1542.0,1379.5,1485.0,0.98533,0.1924
0.025,,,37,18400,11,1261.0,1504.0,1370.0,1451.0,0.40218,0.69
0.025,,,37,18400,6,1266.0,1468.0,1378.5,1468.0,0.32091,0.6669
0.025,,,37,18400,2,1397.0,1438.0,1417.5,1397.0,0.98332,0.1994
