imposed_cv,imposed_T,seed,tick,realized_interval,cell_S,n_intervals,n_divisions
0.8,6400,11,19200,-1.0,1.0,0,0
0.8,6400,11,19200,-1.0,1.0,0,0
0.8,6400,11,19200,-1.0,1.0,0,0
0.8,6400,11,19200,-1.0,0.264,0,0
0.8,6400,11,19200,-1.0,0.99999,0,0
0.8,6400,11,19200,-1.0,0.99999,0,0
0.8,6400,11,19200,-1.0,0.0,0,0
0.8,6400,11,19200,-1.0,0.93351,0,0
0.8,6400,11,19200,-1.0,0.64968,0,0
0.8,6400,11,19200,-1.0,0.0,0,0
0.8,6400,11,19200,-1.0,0.0,0,0
0.8,6400,11,19400,3803.0,0.0,2,3
0.8,6400,11,19400,5130.0,0.0,2,3
0.8,6400,11,19400,4441.0,0.0,1,2
0.8,6400,11,19400,13352.0,0.0,1,2
0.8,6400,11,19400,508.0,0.86414,5,6
0.8,6400,11,19400,2695.0,1.0,1,2
0.8,6400,11,19400,-1.0,0.99999,0,0
0.8,6400,11,19400,3832.0,1.0,1,2
0.8,6400,11,19400,-1.0,0.99999,0,0
0.8,6400,11,19400,-1.0,1.0,0,0
0.8,6400,11,19400,-1.0,1.0,0,0
0.8,6400,11,19400,-1.0,1.0,0,0
0.8,6400,11,19400,-1.0,0.4755,0,0
0.8,6400,11,19400,-1.0,0.99999,0,0
0.8,6400,11,19400,-1.0,0.99999,0,0
0.8,6400,11,19400,-1.0,0.0,0,0
0.8,6400,11,19400,-1.0,0.96491,0,0
0.8,6400,11,19400,-1.0,0.81513,0,0
0.8,6400,11,19400,-1.0,0.0,0,0
0.8,6400,11,19400,-1.0,0.33618,0,0
0.8,6400,11,19600,3803.0,0.0,2,3
0.8,6400,11,19600,5130.0,0.0,2,3
0.8,6400,11,19600,4441.0,0.0,1,2
0.8,6400,11,19600,13352.0,0.0,1,2
0.8,6400,11,19600,508.0,0.9283,5,6
0.8,6400,11,19600,2695.0,1.0,1,2
0.8,6400,11,19600,3884.0,0.26444,1,2
0.8,6400,11,19600,3832.0,1.0,1,2
0.8,6400,11,19600,-1.0,1.0,0,0
0.8,6400,11,19600,-1.0,1.0,0,0
0.8,6400,11,19600,-1.0,1.0,0,0
0.8,6400,11,19600,-1.0,0.32271,0,0
0.8,6400,11,19600,-1.0,0.72321,0,0
0.8,6400,11,19600,-1.0,1.0,0,0
0.8,6400,11,19600,-1.0,1.0,0,0
0.8,6400,11,19600,-1.0,0.0,0,0
0.8,6400,11,19600,-1.0,0.98148,0,0
0.8,6400,11,19600,-1.0,0.90244,0,0
0.8,6400,11,19600,-1.0,0.0,0,0
0.8,6400,11,19600,-1.0,0.64968,0,0
0.8,6400,11,19600,-1.0,0.06,0,0
0.8,6400,11,19600,-1.0,0.06,0,0
0.8,6400,11,19800,10972.0,0.0,3,4
0.8,6400,11,19800,5130.0,0.0,2,3
0.8,6400,11,19800,4441.0,0.0,1,2
0.8,6400,11,19800,13352.0,0.0,1,2
0.8,6400,11,19800,508.0,0.96216,5,6
0.8,6400,11,19800,2695.0,1.0,1,2
0.8,6400,11,19800,3884.0,0.59383,1,2
0.8,6400,11,19800,3832.0,1.0,1,2
0.8,6400,11,19800,-1.0,1.0,0,0
0.8,6400,11,19800,-1.0,1.0,0,0
0.8,6400,11,19800,-1.0,1.0,0,0
0.8,6400,11,19800,-1.0,0.64257,0,0
0.8,6400,11,19800,-1.0,0.85393,0,0
0.8,6400,11,19800,-1.0,1.0,0,0
0.8,6400,11,19800,-1.0,1.0,0,0
0.8,6400,11,19800,-1.0,0.0,0,0
0.8,6400,11,19800,-1.0,0.99023,0,0
0.8,6400,11,19800,-1.0,0.94851,0,0
0.8,6400,11,19800,-1.0,0.0,0,0
0.8,6400,11,19800,-1.0,0.81513,0,0
0.8,6400,11,19800,-1.0,0.48594,0,0
0.8,6400,11,19800,-1.0,0.48594,0,0
0.8,6400,11,19800,-1.0,0.0,0,0
0.8,6400,11,20000,10972.0,0.0,3,4
0.8,6400,11,20000,5130.0,0.0,2,3
0.8,6400,11,20000,4441.0,0.0,1,2
0.8,6400,11,20000,13352.0,0.0,1,2
0.8,6400,11,20000,508.0,0.98003,5,6
0.8,6400,11,20000,2695.0,1.0,1,2
0.8,6400,11,20000,3884.0,0.78565,1,2
0.8,6400,11,20000,3832.0,1.0,1,2
0.8,6400,11,20000,-1.0,1.0,0,0
0.8,6400,11,20000,-1.0,0.264,0,0
0.8,6400,11,20000,-1.0,1.0,0,0
0.8,6400,11,20000,-1.0,0.81137,0,0
0.8,6400,11,20000,-1.0,0.92291,0,0
0.8,6400,11,20000,-1.0,1.0,0,0
0.8,6400,11,20000,-1.0,1.0,0,0
0.8,6400,11,20000,-1.0,0.0,0,0
0.8,6400,11,20000,-1.0,0.99484,0,0
0.8,6400,11,20000,-1.0,0.97283,0,0
0.8,6400,11,20000,-1.0,0.0,0,0
0.8,6400,11,20000,-1.0,0.90244,0,0
0.8,6400,11,20000,-1.0,0.72871,0,0
0.8,6400,11,20000,-1.0,0.72871,0,0
0.8,6400,11,20000,-1.0,0.0,0,0
0.8,6400,11,20000,-1.0,0.0,0,0
0.8,6400,12,16000,-1.0,1.0,0,0
0.8,6400,12,16000,1832.0,0.99138,2,3
0.8,6400,12,16000,6863.0,1.0,1,2
0.8,6400,12,16000,-1.0,0.991,0,0
0.8,6400,12,16000,-1.0,0.99722,0,0
0.8,6400,12,16000,5498.0,0.99995,3,4
0.8,6400,12,16000,-1.0,1.0,0,0
0.8,6400,12,16000,-1.0,0.99995,0,0
0.8,6400,12,16000,-1.0,0.98122,0,0
0.8,6400,12,16000,-1.0,0.99976,0,0
0.8,6400,12,16000,-1.0,0.41244,0,0
0.8,6400,12,16000,-1.0,0.99995,0,0
0.8,6400,12,16000,798.0,0.99462,2,3
0.8,6400,12,16000,-1.0,1.0,0,0
0.8,6400,12,16000,1487.0,0.98908,1,2
0.8,6400,12,16000,-1.0,0.56322,0,0
0.8,6400,12,16000,-1.0,1.0,0,0
0.8,6400,12,16000,-1.0,0.99995,0,0
0.8,6400,12,16000,-1.0,0.99995,0,0
0.8,6400,12,16000,-1.0,0.98725,0,0
0.8,6400,12,16000,-1.0,0.98856,0,0
0.8,6400,12,16000,-1.0,0.99967,0,0
0.8,6400,12,16000,-1.0,0.99941,0,0
0.8,6400,12,16000,-1.0,0.98901,0,0
0.8,6400,12,16000,-1.0,0.99138,0,0
0.8,6400,12,16000,-1.0,0.99601,0,0
0.8,6400,12,16000,-1.0,0.99243,0,0
0.8,6400,12,16200,-1.0,1.0,0,0
0.8,6400,12,16200,1832.0,0.99147,2,3
0.8,6400,12,16200,6863.0,1.0,1,2
0.8,6400,12,16200,-1.0,0.98995,0,0
0.8,6400,12,16200,-1.0,0.99853,0,0
0.8,6400,12,16200,5498.0,0.99995,3,4
0.8,6400,12,16200,-1.0,1.0,0,0
0.8,6400,12,16200,-1.0,0.99996,0,0
0.8,6400,12,16200,-1.0,0.98291,0,0
0.8,6400,12,16200,-1.0,0.99985,0,0
0.8,6400,12,16200,-1.0,0.3091,0,0
0.8,6400,12,16200,-1.0,0.99996,0,0
0.8,6400,12,16200,798.0,0.99716,2,3
0.8,6400,12,16200,-1.0,1.0,0,0
0.8,6400,12,16200,1487.0,0.98909,1,2
0.8,6400,12,16200,-1.0,0.56229,0,0
0.8,6400,12,16200,-1.0,1.0,0,0
0.8,6400,12,16200,-1.0,0.99996,0,0
0.8,6400,12,16200,-1.0,0.26399,0,0
0.8,6400,12,16200,-1.0,0.98603,0,0
0.8,6400,12,16200,-1.0,0.99062,0,0
0.8,6400,12,16200,-1.0,0.99981,0,0
0.8,6400,12,16200,-1.0,0.99969,0,0
0.8,6400,12,16200,-1.0,0.22997,0,0
0.8,6400,12,16200,-1.0,0.99144,0,0
0.8,6400,12,16200,-1.0,0.99789,0,0
0.8,6400,12,16200,-1.0,0.99601,0,0
0.8,6400,12,16200,-1.0,0.0,0,0
0.8,6400,12,16200,-1.0,0.0,0,0
0.8,6400,12,16400,-1.0,1.0,0,0
0.8,6400,12,16400,1832.0,0.99216,2,3
0.8,6400,12,16400,6863.0,1.0,1,2
0.8,6400,12,16400,-1.0,0.98917,0,0
0.8,6400,12,16400,-1.0,0.99923,0,0
0.8,6400,12,16400,5498.0,0.99994,3,4
0.8,6400,12,16400,-1.0,1.0,0,0
0.8,6400,12,16400,-1.0,0.99995,0,0
0.8,6400,12,16400,-1.0,0.9828,0,0
0.8,6400,12,16400,-1.0,0.9999,0,0
0.8,6400,12,16400,-1.0,0.3832,0,0
0.8,6400,12,16400,-1.0,0.99995,0,0
0.8,6400,12,16400,798.0,0.9985,2,3
0.8,6400,12,16400,-1.0,1.0,0,0
0.8,6400,12,16400,1487.0,0.99096,1,2
0.8,6400,12,16400,-1.0,0.58931,0,0
0.8,6400,12,16400,-1.0,1.0,0,0
0.8,6400,12,16400,-1.0,0.99996,0,0
0.8,6400,12,16400,-1.0,0.47548,0,0
0.8,6400,12,16400,-1.0,0.98806,0,0
0.8,6400,12,16400,-1.0,0.98957,0,0
0.8,6400,12,16400,-1.0,0.99988,0,0
0.8,6400,12,16400,-1.0,0.99984,0,0
0.8,6400,12,16400,-1.0,0.53138,0,0
0.8,6400,12,16400,-1.0,0.99183,0,0
0.8,6400,12,16400,-1.0,0.99889,0,0
0.8,6400,12,16400,-1.0,0.99789,0,0
0.8,6400,12,16400,-1.0,0.33031,0,0
0.8,6400,12,16400,-1.0,0.33615,0,0
0.8,6400,12,16600,-1.0,1.0,0,0
0.8,6400,12,16600,1832.0,0.99254,2,3
0.8,6400,12,16600,6863.0,1.0,1,2
0.8,6400,12,16600,-1.0,0.99065,0,0
0.8,6400,12,16600,-1.0,0.99959,0,0
0.8,6400,12,16600,5498.0,0.99993,3,4
0.8,6400,12,16600,-1.0,1.0,0,0
0.8,6400,12,16600,-1.0,0.99995,0,0
0.8,6400,12,16600,-1.0,0.98585,0,0
0.8,6400,12,16600,-1.0,0.99993,0,0
0.8,6400,12,16600,-1.0,0.27136,0,0
0.8,6400,12,16600,-1.0,0.99996,0,0
0.8,6400,12,16600,798.0,0.99921,2,3
0.8,6400,12,16600,-1.0,1.0,0,0
0.8,6400,12,16600,1487.0,0.99084,1,2
0.8,6400,12,16600,-1.0,0.68198,0,0
0.8,6400,12,16600,-1.0,1.0,0,0
0.8,6400,12,16600,-1.0,0.99997,0,0
0.8,6400,12,16600,-1.0,0.72318,0,0
0.8,6400,12,16600,-1.0,0.99042,0,0
0.8,6400,12,16600,-1.0,0.98848,0,0
0.8,6400,12,16600,-1.0,0.99991,0,0
0.8,6400,12,16600,-1.0,0.99991,0,0
0.8,6400,12,16600,-1.0,0.74789,0,0
0.8,6400,12,16600,-1.0,0.99151,0,0
0.8,6400,12,16600,-1.0,0.99941,0,0
0.8,6400,12,16600,-1.0,0.99889,0,0
0.8,6400,12,16600,-1.0,0.64019,0,0
0.8,6400,12,16600,-1.0,0.64964,0,0
0.8,6400,12,16800,-1.0,1.0,0,0
0.8,6400,12,16800,1832.0,0.99262,2,3
0.8,6400,12,16800,6863.0,1.0,1,2
0.8,6400,12,16800,4474.0,0.26156,1,2
0.8,6400,12,16800,-1.0,0.99978,0,0
0.8,6400,12,16800,5498.0,0.99995,3,4
0.8,6400,12,16800,-1.0,1.0,0,0
0.8,6400,12,16800,-1.0,0.99996,0,0
0.8,6400,12,16800,-1.0,0.26007,0,0
0.8,6400,12,16800,-1.0,0.99995,0,0
0.8,6400,12,16800,-1.0,0.16805,0,0
0.8,6400,12,16800,-1.0,0.99995,0,0
0.8,6400,12,16800,798.0,0.99958,2,3
0.8,6400,12,16800,-1.0,1.0,0,0
0.8,6400,12,16800,1487.0,0.98912,1,2
0.8,6400,12,16800,-1.0,0.55636,0,0
0.8,6400,12,16800,-1.0,1.0,0,0
0.8,6400,12,16800,-1.0,0.99995,0,0
0.8,6400,12,16800,-1.0,0.85389,0,0
0.8,6400,12,16800,-1.0,0.99033,0,0
0.8,6400,12,16800,-1.0,0.98943,0,0
0.8,6400,12,16800,-1.0,0.99993,0,0
0.8,6400,12,16800,-1.0,0.99995,0,0
0.8,6400,12,16800,490.0,0.36231,1,2
0.8,6400,12,16800,-1.0,0.98999,0,0
0.8,6400,12,16800,-1.0,0.99969,0,0
0.8,6400,12,16800,-1.0,0.99941,0,0
0.8,6400,12,16800,-1.0,0.80613,0,0
0.8,6400,12,16800,-1.0,0.81508,0,0
0.8,6400,12,16800,-1.0,0.14188,0,0
0.8,6400,12,16800,-1.0,0.0,0,0
0.8,6400,12,16800,-1.0,0.0,0,0
0.8,6400,12,17000,-1.0,1.0,0,0
0.8,6400,12,17000,1832.0,0.98993,2,3
0.8,6400,12,17000,6863.0,1.0,1,2
0.8,6400,12,17000,4474.0,0.47075,1,2
0.8,6400,12,17000,-1.0,0.99989,0,0
0.8,6400,12,17000,5498.0,0.99994,3,4
0.8,6400,12,17000,-1.0,1.0,0,0
0.8,6400,12,17000,-1.0,0.99995,0,0
0.8,6400,12,17000,-1.0,0.47187,0,0
0.8,6400,12,17000,-1.0,0.99994,0,0
0.8,6400,12,17000,-1.0,0.49679,0,0
0.8,6400,12,17000,-1.0,0.99994,0,0
0.8,6400,12,17000,2517.0,0.32264,3,4
0.8,6400,12,17000,-1.0,1.0,0,0
0.8,6400,12,17000,1487.0,0.98963,1,2
0.8,6400,12,17000,-1.0,0.45463,0,0
0.8,6400,12,17000,-1.0,1.0,0,0
0.8,6400,12,17000,-1.0,0.3227,0,0
0.8,6400,12,17000,-1.0,0.92287,0,0
0.8,6400,12,17000,-1.0,0.99105,0,0
0.8,6400,12,17000,-1.0,0.9904,0,0
0.8,6400,12,17000,-1.0,0.99995,0,0
0.8,6400,12,17000,-1.0,0.99998,0,0
0.8,6400,12,17000,490.0,0.65867,1,2
0.8,6400,12,17000,-1.0,0.99042,0,0
0.8,6400,12,17000,-1.0,0.99984,0,0
0.8,6400,12,17000,-1.0,0.99969,0,0
0.8,6400,12,17000,-1.0,0.89396,0,0
0.8,6400,12,17000,-1.0,0.90236,0,0
0.8,6400,12,17000,-1.0,0.24179,0,0
0.8,6400,12,17000,-1.0,0.14087,0,0
0.8,6400,12,17000,-1.0,0.14279,0,0
0.8,6400,12,17000,-1.0,0.06,0,0
0.8,6400,12,17200,-1.0,1.0,0,0
0.8,6400,12,17200,1832.0,0.9894,2,3
0.8,6400,12,17200,6863.0,1.0,1,2
0.8,6400,12,17200,4474.0,0.71599,1,2
0.8,6400,12,17200,-1.0,0.99994,0,0
0.8,6400,12,17200,5498.0,0.99995,3,4
0.8,6400,12,17200,-1.0,1.0,0,0
0.8,6400,12,17200,-1.0,0.99996,0,0
0.8,6400,12,17200,-1.0,0.71453,0,0
0.8,6400,12,17200,-1.0,0.99995,0,0
0.8,6400,12,17200,-1.0,0.43486,0,0
0.8,6400,12,17200,-1.0,0.99994,0,0
0.8,6400,12,17200,2517.0,0.64254,3,4
0.8,6400,12,17200,-1.0,1.0,0,0
0.8,6400,12,17200,1487.0,0.98749,1,2
0.8,6400,12,17200,-1.0,0.63151,0,0
0.8,6400,12,17200,-1.0,1.0,0,0
0.8,6400,12,17200,-1.0,0.64254,0,0
0.8,6400,12,17200,-1.0,0.95925,0,0
0.8,6400,12,17200,-1.0,0.99124,0,0
0.8,6400,12,17200,-1.0,0.99084,0,0
0.8,6400,12,17200,-1.0,0.99996,0,0
0.8,6400,12,17200,-1.0,0.99999,0,0
0.8,6400,12,17200,490.0,0.81539,1,2
0.8,6400,12,17200,-1.0,0.99184,0,0
0.8,6400,12,17200,-1.0,0.99991,0,0
0.8,6400,12,17200,-1.0,0.99984,0,0
0.8,6400,12,17200,-1.0,0.93908,0,0
0.8,6400,12,17200,-1.0,0.94845,0,0
0.8,6400,12,17200,-1.0,0.596,0,0
0.8,6400,12,17200,-1.0,0.53964,0,0
0.8,6400,12,17200,-1.0,0.54759,0,0
0.8,6400,12,17200,-1.0,0.48594,0,0
0.8,6400,12,17400,-1.0,1.0,0,0
0.8,6400,12,17400,1832.0,0.99002,2,3
0.8,6400,12,17400,6863.0,1.0,1,2
0.8,6400,12,17400,4474.0,0.84554,1,2
0.8,6400,12,17400,-1.0,0.99997,0,0
0.8,6400,12,17400,5498.0,0.99995,3,4
0.8,6400,12,17400,-1.0,1.0,0,0
0.8,6400,12,17400,-1.0,0.99994,0,0
0.8,6400,12,17400,-1.0,0.84247,0,0
0.8,6400,12,17400,-1.0,0.99995,0,0
0.8,6400,12,17400,-1.0,0.22949,0,0
0.8,6400,12,17400,-1.0,0.99993,0,0
0.8,6400,12,17400,2517.0,0.81136,3,4
0.8,6400,12,17400,-1.0,1.0,0,0
0.8,6400,12,17400,3499.0,0.26151,2,3
0.8,6400,12,17400,-1.0,0.61279,0,0
0.8,6400,12,17400,-1.0,1.0,0,0
0.8,6400,12,17400,-1.0,0.81133,0,0
0.8,6400,12,17400,-1.0,0.97847,0,0
0.8,6400,12,17400,-1.0,0.99066,0,0
0.8,6400,12,17400,-1.0,0.99048,0,0
0.8,6400,12,17400,-1.0,0.99995,0,0
0.8,6400,12,17400,-1.0,0.99999,0,0
0.8,6400,12,17400,490.0,0.89915,1,2
0.8,6400,12,17400,-1.0,0.99194,0,0
0.8,6400,12,17400,-1.0,0.99995,0,0
0.8,6400,12,17400,-1.0,0.99991,0,0
0.8,6400,12,17400,-1.0,0.96438,0,0
0.8,6400,12,17400,-1.0,0.97277,0,0
0.8,6400,12,17400,-1.0,0.78488,0,0
0.8,6400,12,17400,-1.0,0.75016,0,0
0.8,6400,12,17400,-1.0,0.76122,0,0
0.8,6400,12,17400,-1.0,0.72871,0,0
0.8,6400,12,17400,-1.0,0.0,0,0
0.8,6400,12,17600,-1.0,1.0,0,0
0.8,6400,12,17600,1832.0,0.99034,2,3
0.8,6400,12,17600,6863.0,1.0,1,2
0.8,6400,12,17600,4474.0,0.91239,1,2
0.8,6400,12,17600,-1.0,0.99998,0,0
0.8,6400,12,17600,5498.0,0.99996,3,4
0.8,6400,12,17600,-1.0,1.0,0,0
0.8,6400,12,17600,-1.0,0.99994,0,0
0.8,6400,12,17600,-1.0,0.91254,0,0
0.8,6400,12,17600,-1.0,0.99996,0,0
0.8,6400,12,17600,-1.0,0.99993,0,0
0.8,6400,12,17600,2517.0,0.90045,3,4
0.8,6400,12,17600,-1.0,1.0,0,0
0.8,6400,12,17600,3499.0,0.58902,2,3
0.8,6400,12,17600,-1.0,0.7083,0,0
0.8,6400,12,17600,-1.0,1.0,0,0
0.8,6400,12,17600,-1.0,0.90041,0,0
0.8,6400,12,17600,-1.0,0.98861,0,0
0.8,6400,12,17600,-1.0,0.99074,0,0
0.8,6400,12,17600,-1.0,0.98979,0,0
0.8,6400,12,17600,-1.0,0.99995,0,0
0.8,6400,12,17600,-1.0,1.0,0,0
0.8,6400,12,17600,490.0,0.94283,1,2
0.8,6400,12,17600,-1.0,0.99252,0,0
0.8,6400,12,17600,-1.0,0.99998,0,0
0.8,6400,12,17600,-1.0,0.99995,0,0
0.8,6400,12,17600,-1.0,0.97619,0,0
0.8,6400,12,17600,-1.0,0.98561,0,0
0.8,6400,12,17600,-1.0,0.87856,0,0
0.8,6400,12,17600,-1.0,0.86079,0,0
0.8,6400,12,17600,-1.0,0.87397,0,0
0.8,6400,12,17600,-1.0,0.85683,0,0
0.8,6400,12,17600,-1.0,0.41262,0,0
0.8,6400,12,17800,-1.0,1.0,0,0
0.8,6400,12,17800,1832.0,0.9913,2,3
0.8,6400,12,17800,6863.0,1.0,1,2
0.8,6400,12,17800,4474.0,0.94972,1,2
0.8,6400,12,17800,-1.0,0.99999,0,0
0.8,6400,12,17800,5498.0,0.99995,3,4
0.8,6400,12,17800,-1.0,1.0,0,0
0.8,6400,12,17800,-1.0,0.99995,0,0
0.8,6400,12,17800,-1.0,0.94848,0,0
0.8,6400,12,17800,-1.0,0.99995,0,0
0.8,6400,12,17800,-1.0,0.99995,0,0
0.8,6400,12,17800,2517.0,0.94746,3,4
0.8,6400,12,17800,-1.0,1.0,0,0
0.8,6400,12,17800,3499.0,0.7776,2,3
0.8,6400,12,17800,-1.0,0.58966,0,0
0.8,6400,12,17800,-1.0,1.0,0,0
0.8,6400,12,17800,-1.0,0.94742,0,0
0.8,6400,12,17800,-1.0,0.99395,0,0
0.8,6400,12,17800,-1.0,0.98981,0,0
0.8,6400,12,17800,-1.0,0.98934,0,0
0.8,6400,12,17800,-1.0,0.99996,0,0
0.8,6400,12,17800,-1.0,1.0,0,0
0.8,6400,12,17800,490.0,0.96585,1,2
0.8,6400,12,17800,-1.0,0.99254,0,0
0.8,6400,12,17800,-1.0,0.99999,0,0
0.8,6400,12,17800,-1.0,0.99998,0,0
0.8,6400,12,17800,-1.0,0.9832,0,0
0.8,6400,12,17800,-1.0,0.99237,0,0
0.8,6400,12,17800,-1.0,0.92998,0,0
0.8,6400,12,17800,-1.0,0.92023,0,0
0.8,6400,12,17800,-1.0,0.93347,0,0
0.8,6400,12,17800,-1.0,0.92445,0,0
0.8,6400,12,17800,-1.0,0.68321,0,0
0.8,6400,12,18000,-1.0,1.0,0,0
0.8,6400,12,18000,1832.0,0.99103,2,3
0.8,6400,12,18000,6863.0,1.0,1,2
0.8,6400,12,18000,4474.0,0.96912,1,2
0.8,6400,12,18000,-1.0,1.0,0,0
0.8,6400,12,18000,5498.0,0.99995,3,4
0.8,6400,12,18000,-1.0,1.0,0,0
0.8,6400,12,18000,-1.0,0.99994,0,0
0.8,6400,12,18000,-1.0,0.96385,0,0
0.8,6400,12,18000,-1.0,0.99996,0,0
0.8,6400,12,18000,-1.0,0.99995,0,0
0.8,6400,12,18000,2517.0,0.97227,3,4
0.8,6400,12,18000,-1.0,1.0,0,0
0.8,6400,12,18000,3499.0,0.87886,2,3
0.8,6400,12,18000,-1.0,0.77151,0,0
0.8,6400,12,18000,-1.0,1.0,0,0
0.8,6400,12,18000,-1.0,0.97223,0,0
0.8,6400,12,18000,-1.0,0.99679,0,0
0.8,6400,12,18000,-1.0,0.99002,0,0
0.8,6400,12,18000,-1.0,0.987,0,0
0.8,6400,12,18000,-1.0,0.99997,0,0
0.8,6400,12,18000,-1.0,1.0,0,0
0.8,6400,12,18000,490.0,0.97636,1,2
0.8,6400,12,18000,-1.0,0.99305,0,0
0.8,6400,12,18000,-1.0,0.99999,0,0
0.8,6400,12,18000,-1.0,0.99999,0,0
0.8,6400,12,18000,-1.0,0.98467,0,0
0.8,6400,12,18000,-1.0,0.99595,0,0
0.8,6400,12,18000,-1.0,0.9597,0,0
0.8,6400,12,18000,-1.0,0.95368,0,0
0.8,6400,12,18000,-1.0,0.96487,0,0
0.8,6400,12,18000,-1.0,0.96013,0,0
0.8,6400,12,18000,-1.0,0.82821,0,0
0.8,6400,12,18200,-1.0,1.0,0,0
0.8,6400,12,18200,1832.0,0.99115,2,3
0.8,6400,12,18200,6863.0,1.0,1,2
0.8,6400,12,18200,4474.0,0.97865,1,2
0.8,6400,12,18200,-1.0,1.0,0,0
0.8,6400,12,18200,5498.0,0.99996,3,4
0.8,6400,12,18200,-1.0,1.0,0,0
0.8,6400,12,18200,-1.0,0.99995,0,0
0.8,6400,12,18200,-1.0,0.97419,0,0
0.8,6400,12,18200,-1.0,0.99997,0,0
0.8,6400,12,18200,-1.0,0.99995,0,0
0.8,6400,12,18200,2517.0,0.98537,3,4
0.8,6400,12,18200,-1.0,1.0,0,0
0.8,6400,12,18200,3499.0,0.93236,2,3
0.8,6400,12,18200,-1.0,0.69668,0,0
0.8,6400,12,18200,-1.0,1.0,0,0
0.8,6400,12,18200,-1.0,0.98532,0,0
0.8,6400,12,18200,-1.0,0.99827,0,0
0.8,6400,12,18200,-1.0,0.98978,0,0
0.8,6400,12,18200,-1.0,0.98611,0,0
0.8,6400,12,18200,-1.0,0.99995,0,0
0.8,6400,12,18200,-1.0,1.0,0,0
0.8,6400,12,18200,490.0,0.98162,1,2
0.8,6400,12,18200,-1.0,0.994,0,0
0.8,6400,12,18200,-1.0,1.0,0,0
0.8,6400,12,18200,-1.0,0.99999,0,0
0.8,6400,12,18200,-1.0,0.98599,0,0
0.8,6400,12,18200,-1.0,0.99783,0,0
0.8,6400,12,18200,-1.0,0.97159,0,0
0.8,6400,12,18200,-1.0,0.96999,0,0
0.8,6400,12,18200,-1.0,0.98142,0,0
0.8,6400,12,18200,-1.0,0.97896,0,0
0.8,6400,12,18200,-1.0,0.9028,0,0
0.8,6400,12,18400,-1.0,0.23232,0,0
0.8,6400,12,18400,1832.0,0.99245,2,3
0.8,6400,12,18400,6863.0,1.0,1,2
0.8,6400,12,18400,4474.0,0.98437,1,2
0.8,6400,12,18400,-1.0,1.0,0,0
0.8,6400,12,18400,5498.0,0.99996,3,4
0.8,6400,12,18400,-1.0,1.0,0,0
0.8,6400,12,18400,-1.0,0.99996,0,0
0.8,6400,12,18400,-1.0,0.97985,0,0
0.8,6400,12,18400,-1.0,0.99997,0,0
0.8,6400,12,18400,-1.0,0.99996,0,0
0.8,6400,12,18400,2517.0,0.99228,3,4
0.8,6400,12,18400,-1.0,1.0,0,0
0.8,6400,12,18400,3499.0,0.9606,2,3
0.8,6400,12,18400,-1.0,0.47107,0,0
0.8,6400,12,18400,-1.0,1.0,0,0
0.8,6400,12,18400,-1.0,0.99223,0,0
0.8,6400,12,18400,-1.0,0.99904,0,0
0.8,6400,12,18400,-1.0,0.99043,0,0
0.8,6400,12,18400,-1.0,0.98822,0,0
0.8,6400,12,18400,-1.0,0.99996,0,0
0.8,6400,12,18400,-1.0,1.0,0,0
0.8,6400,12,18400,490.0,0.98503,1,2
0.8,6400,12,18400,-1.0,0.99389,0,0
0.8,6400,12,18400,-1.0,1.0,0,0
0.8,6400,12,18400,-1.0,1.0,0,0
0.8,6400,12,18400,-1.0,0.98555,0,0
0.8,6400,12,18400,-1.0,0.99883,0,0
0.8,6400,12,18400,-1.0,0.97452,0,0
0.8,6400,12,18400,-1.0,0.9787,0,0
0.8,6400,12,18400,-1.0,0.99017,0,0
0.8,6400,12,18400,-1.0,0.9889,0,0
0.8,6400,12,18400,-1.0,0.94198,0,0
0.8,6400,12,18400,-1.0,0.0,0,0
0.8,6400,12,18600,-1.0,0.53844,0,0
0.8,6400,12,18600,1832.0,0.99186,2,3
0.8,6400,12,18600,6863.0,1.0,1,2
0.8,6400,12,18600,4474.0,0.98607,1,2
0.8,6400,12,18600,-1.0,1.0,0,0
0.8,6400,12,18600,5498.0,0.99996,3,4
0.8,6400,12,18600,-1.0,0.26444,0,0
0.8,6400,12,18600,-1.0,0.99996,0,0
0.8,6400,12,18600,-1.0,0.98273,0,0
0.8,6400,12,18600,-1.0,0.99997,0,0
0.8,6400,12,18600,-1.0,0.99996,0,0
0.8,6400,12,18600,2517.0,0.99593,3,4
0.8,6400,12,18600,-1.0,0.264,0,0
0.8,6400,12,18600,3499.0,0.97476,2,3
0.8,6400,12,18600,-1.0,0.4195,0,0
0.8,6400,12,18600,-1.0,1.0,0,0
0.8,6400,12,18600,-1.0,0.99587,0,0
0.8,6400,12,18600,-1.0,0.99948,0,0
0.8,6400,12,18600,-1.0,0.99112,0,0
0.8,6400,12,18600,-1.0,0.98981,0,0
0.8,6400,12,18600,-1.0,0.99996,0,0
0.8,6400,12,18600,-1.0,1.0,0,0
0.8,6400,12,18600,490.0,0.98831,1,2
0.8,6400,12,18600,-1.0,0.99359,0,0
0.8,6400,12,18600,-1.0,1.0,0,0
0.8,6400,12,18600,-1.0,1.0,0,0
0.8,6400,12,18600,-1.0,0.22929,0,0
0.8,6400,12,18600,-1.0,0.99937,0,0
0.8,6400,12,18600,-1.0,0.9775,0,0
0.8,6400,12,18600,-1.0,0.9829,0,0
0.8,6400,12,18600,-1.0,0.99478,0,0
