lipid_supply,imposed_cv,imposed_T,seed,tick,n_intervals,min_interval,max_interval,mean_interval,last_interval,cell_S,rv
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0401
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0406
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0397
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0414
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0409
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0407
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0403
,0.0,3200,5,19000,4,3200.0,3200.0,3200.0,3200.0,0.0,0.0402
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.8951
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.8724
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.9021
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.9735
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.9328
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.8502
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.959
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.9518
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.8138
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.9862
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.8952
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.9812
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.8173
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.9185
,0.0,3200,5,19200,5,3200.0,3200.0,3200.0,3200.0,0.0,0.8635
,0.0,3200,5,19200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.7739
,0.0,3200,5,19200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6587
,0.0,3200,5,19200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.9102
,0.0,3200,5,19200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6855
,0.0,3200,5,19200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6716
,0.0,3200,5,19200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.9713
,0.0,3200,5,19200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.9198
,0.0,3200,5,19200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.8615
,0.0,3200,5,19200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.6585
,0.0,3200,5,19200,0,-1.0,-1.0,-1.0,-1.0,0.0,0.7412
